generation_id,strategy,stage,target_tg_c,target_window_c,candidate_smiles,candidate_ratios,source_context,generator_id,generation_time,prompt_id,prompt_text,prompt_hash,rag_query,rag_context_refs,rag_context_digest,principle_hypothesis,functional_group_plan,candidate_json,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,ood_penalty,pievo_round,selected_by_ids,harness_failure_reason,review_status,notes,required_fields_present,strategy_allowed,valid_smiles,ratio_ok,prediction_available,target_distance_c,target_ok,chemistry_ok,harness_pass,generation_reward,record_pass
vae_latent_local_search_521cde660ca8,vae_latent_local_search,predicted,200.0,5.0,Cc1ccc(N=C=O)cc1N=C=O|Nc1ccc(C(c2ccc(N)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.35000:0.65000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 0, ""harness_pass"": false, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 0, ""replace_side"": ""a"", ""replacement_label"": ""generated_diamine_fluorinated_core"", ""replacement_latent_distance"": 0.0317221134901046, ""replacement_latent_rank"": 1, ""replacement_smiles"": ""Nc1ccc(C(c2ccc(N)cc2)(C(F)(F)F)C(F)(F)F)cc1"", ""replacement_source"": ""generated"", ""replacement_tanimoto"": 0.2777777777777778, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 0, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,228.71254104335208,108.96839191341438,2.664006233215332,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,28.712541043352076,False,True,False,0.003206715069427743,True
vae_latent_local_search_3315417b1cdd,vae_latent_local_search,predicted,200.0,5.0,Cc1ccc(N=C=O)cc1N=C=O|O=C1CC(c2ccc(-c3ccccc3)cc2)c2c(ccc3ccccc23)N1,0.35000:0.65000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,异氰酸酯-仲胺形成脲键。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-仲胺形成脲键。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 1, ""harness_pass"": false, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 1, ""replace_side"": ""a"", ""replacement_label"": ""chembl_scan_57"", ""replacement_latent_distance"": 0.0881792902946472, ""replacement_latent_rank"": 2, ""replacement_smiles"": ""O=C1CC(c2ccc(-c3ccccc3)cc2)c2c(ccc3ccccc23)N1"", ""replacement_source"": ""chembl"", ""replacement_tanimoto"": 0.0833333333333333, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 1, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",异氰酸酯-仲胺形成脲键。,271.4607399306857,70.05022342690289,2.373213529586792,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,71.46073993068569,False,True,False,6.208675975885274e-07,True
vae_latent_local_search_f188d22816bd,vae_latent_local_search,predicted,200.0,5.0,Cc1ccc(N=C=O)cc1N=C=O|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.35000:0.65000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 2, ""harness_pass"": false, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 2, ""replace_side"": ""a"", ""replacement_label"": ""library_145"", ""replacement_latent_distance"": 0.0904117226600647, ""replacement_latent_rank"": 3, ""replacement_smiles"": ""Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1"", ""replacement_source"": ""library"", ""replacement_tanimoto"": 0.25, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 2, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,261.41513632796205,69.77956033664728,2.318678379058838,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,61.415136327962045,False,True,False,4.629659356919019e-06,True
vae_latent_local_search_83744cfbca56,vae_latent_local_search,predicted,200.0,5.0,Cc1ccc(N=C=O)cc1N=C=O|Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,0.35000:0.65000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 3, ""harness_pass"": false, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 3, ""replace_side"": ""a"", ""replacement_label"": ""library_222"", ""replacement_latent_distance"": 0.0976603180170059, ""replacement_latent_rank"": 4, ""replacement_smiles"": ""Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1"", ""replacement_source"": ""library"", ""replacement_tanimoto"": 0.5757575757575758, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 3, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,252.14572004407407,95.27024262999537,2.3026928901672363,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,52.14572004407407,False,True,False,2.955835807833552e-05,True
vae_latent_local_search_43aa0004b2f4,vae_latent_local_search,predicted,200.0,5.0,COc1cc(Nc2ccnc3cc(-c4ccncc4)ccc23)cc(OC)c1OC|Cc1ccc(N=C=O)cc1N=C=O,0.65000:0.35000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,异氰酸酯-仲胺形成脲键。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-仲胺形成脲键。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 4, ""harness_pass"": false, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 4, ""replace_side"": ""a"", ""replacement_label"": ""chembl_scan_364"", ""replacement_latent_distance"": 0.1051509901881218, ""replacement_latent_rank"": 5, ""replacement_smiles"": ""COc1cc(Nc2ccnc3cc(-c4ccncc4)ccc23)cc(OC)c1OC"", ""replacement_source"": ""chembl"", ""replacement_tanimoto"": 0.09375, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 4, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",异氰酸酯-仲胺形成脲键。,312.735636529635,63.46854652258682,1.8741028308868408,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,112.73563652963497,False,True,False,1.6140129994757968e-10,True
vae_latent_local_search_64a492ed55ad,vae_latent_local_search,predicted,200.0,5.0,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1|O=C=Nc1ccc(N=C=O)cc1,0.65000:0.35000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 5, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 5, ""replace_side"": ""b"", ""replacement_label"": ""generated_diisocyanate_ppdi"", ""replacement_latent_distance"": 0.027597302570939, ""replacement_latent_rank"": 1, ""replacement_smiles"": ""O=C=Nc1ccc(N=C=O)cc1"", ""replacement_source"": ""generated"", ""replacement_tanimoto"": 0.52, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 5, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,193.5256321247264,132.78311968723563,3.3007805347442627,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,6.4743678752736,False,True,False,0.27393249404293957,True
vae_latent_local_search_901f22942e85,vae_latent_local_search,predicted,200.0,5.0,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1|O=C=Nc1cccc(N=C=O)c1,0.65000:0.35000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 6, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 6, ""replace_side"": ""b"", ""replacement_label"": ""template_diisocyanate_metaphenylene"", ""replacement_latent_distance"": 0.0300023239105939, ""replacement_latent_rank"": 2, ""replacement_smiles"": ""O=C=Nc1cccc(N=C=O)c1"", ""replacement_source"": ""literature_template"", ""replacement_tanimoto"": 0.5, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 6, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,185.79682124357893,134.4457353832901,3.3585622310638428,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,14.203178756421067,False,True,False,0.05838853357706505,True
vae_latent_local_search_e88102cf967b,vae_latent_local_search,predicted,200.0,5.0,Cc1ccc(OC#N)cc1OC#N|Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,0.35000:0.65000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,氰酸酯-胺共反应。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""氰酸酯-胺共反应。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 7, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 7, ""replace_side"": ""b"", ""replacement_label"": ""template_dicyanate_dimethyl_phenyl"", ""replacement_latent_distance"": 0.0352355316281318, ""replacement_latent_rank"": 3, ""replacement_smiles"": ""Cc1ccc(OC#N)cc1OC#N"", ""replacement_source"": ""literature_template"", ""replacement_tanimoto"": 0.2307692307692307, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 7, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",氰酸酯-胺共反应。,160.6671153926283,130.88246835975758,3.391540288925171,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,39.33288460737171,False,True,False,0.00038334433661486975,True
vae_latent_local_search_2c8b27dc7e86,vae_latent_local_search,predicted,200.0,5.0,N#COc1ccc(OC#N)cc1|Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,0.35000:0.65000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,氰酸酯-胺共反应。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""氰酸酯-胺共反应。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 8, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 8, ""replace_side"": ""b"", ""replacement_label"": ""template_dicyanate_hydroquinone"", ""replacement_latent_distance"": 0.0529567264020442, ""replacement_latent_rank"": 4, ""replacement_smiles"": ""N#COc1ccc(OC#N)cc1"", ""replacement_source"": ""literature_template"", ""replacement_tanimoto"": 0.1176470588235294, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 8, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",氰酸酯-胺共反应。,159.3093344382027,135.9032748573694,3.6328392028808594,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,40.69066556179729,False,True,False,0.0002921821606500017,True
vae_latent_local_search_9e4a3f5b332a,vae_latent_local_search,predicted,200.0,5.0,N#COc1cccc(OC#N)c1|Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,0.35000:0.65000,vae_latent_local_search_target_sweep_200,vae_latent_local_search:target_sweep,2026-06-06,vae_latent_local_search_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=vae_latent_local_search, target_tg_c=200, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",e6d9b3e186e7bf81,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,vae_latent_neighborhood_preserve_complementary_reactive_pair,氰酸酯-胺共反应。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""氰酸酯-胺共反应。"", ""feedback_constraint"": ""vae_latent_neighborhood_preserve_complementary_reactive_pair"", ""formula_id"": 9, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 9, ""replace_side"": ""b"", ""replacement_label"": ""template_dicyanate_resorcinol"", ""replacement_latent_distance"": 0.0535070337355136, ""replacement_latent_rank"": 5, ""replacement_smiles"": ""N#COc1cccc(OC#N)c1"", ""replacement_source"": ""literature_template"", ""replacement_tanimoto"": 0.1666666666666666, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 9, ""source_target_distance_c"": 5.003180251367354, ""target_ok"": false}",氰酸酯-胺共反应。,157.14088251092514,136.5343956449568,3.664250135421753,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=vae_latent_local_search_target_sweep_200; surrogate evidence only, not real DSC.",True,True,True,True,True,42.85911748907486,False,True,False,0.00018936702442879974,True
