generation_id,strategy,stage,target_tg_c,target_window_c,candidate_smiles,candidate_ratios,source_context,generator_id,generation_time,prompt_id,prompt_text,prompt_hash,rag_query,rag_context_refs,rag_context_digest,principle_hypothesis,functional_group_plan,candidate_json,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,ood_penalty,pievo_round,selected_by_ids,harness_failure_reason,review_status,notes,required_fields_present,strategy_allowed,valid_smiles,ratio_ok,prediction_available,target_distance_c,target_ok,chemistry_ok,harness_pass,generation_reward,record_pass
functional_group_replacement_406a390a5101,functional_group_replacement,harnessed,250.0,5.0,Cc1ccc(N=C=O)cc1N=C=O|Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,0.35000:0.65000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 0, ""harness_pass"": true, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 0, ""replace_side"": ""a"", ""replacement_smiles"": ""Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1"", ""replacement_tanimoto"": 0.5757575757575758, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 0, ""source_target_distance_c"": 55.00318025136736, ""target_ok"": true}",异氰酸酯-伯胺形成聚脲。,252.14572004407407,95.27024262999537,2.3026928901672363,,False,,needs_review,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,2.145720044074068,True,True,True,0.6510661631631056,True
functional_group_replacement_a82b83af5ca1,functional_group_replacement,predicted,250.0,5.0,Cc1ccc(N=C=O)cc1N=C=O|Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1,0.35000:0.65000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 1, ""harness_pass"": false, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 1, ""replace_side"": ""a"", ""replacement_smiles"": ""Nc1ccc(-c2ccc(N)c(N)c2)c(N)c1"", ""replacement_tanimoto"": 0.4705882352941176, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 1, ""source_target_distance_c"": 55.00318025136736, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,129.25795962828568,112.79405643377795,4.269213676452637,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,120.74204037171432,False,True,False,3.254465159336352e-11,True
functional_group_replacement_6f6cfb9d4ac6,functional_group_replacement,predicted,250.0,5.0,Cc1ccc(N=C=O)cc1N=C=O|Nc1ccc(-c2ccc(N)cc2)cc1,0.35000:0.65000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 2, ""harness_pass"": false, ""original_smiles"": ""Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1"", ""proposal_index"": 2, ""replace_side"": ""a"", ""replacement_smiles"": ""Nc1ccc(-c2ccc(N)cc2)cc1"", ""replacement_tanimoto"": 0.3, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 2, ""source_target_distance_c"": 55.00318025136736, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,123.34281875252908,101.746858789936,1.8799673318862915,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,126.65718124747092,False,True,False,9.970042696223799e-12,True
functional_group_replacement_37f83b7c8f78,functional_group_replacement,predicted,250.0,5.0,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1|O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.65000:0.35000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 3, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 3, ""replace_side"": ""b"", ""replacement_smiles"": ""O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1"", ""replacement_tanimoto"": 0.4193548387096774, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 3, ""source_target_distance_c"": 55.00318025136736, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,180.8170927430844,134.69840137064995,4.366795539855957,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,69.1829072569156,False,True,False,9.791495468499214e-07,True
functional_group_replacement_e71fcb5c2647,functional_group_replacement,predicted,250.0,5.0,COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1|Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1,0.35000:0.65000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,环氧-伯胺开环固化。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""环氧-伯胺开环固化。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 4, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 4, ""replace_side"": ""b"", ""replacement_smiles"": ""COc1cc(/C=N/c2ccc(OCC3CO3)cc2)ccc1OCC1CO1"", ""replacement_tanimoto"": 0.1551724137931034, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 4, ""source_target_distance_c"": 55.00318025136736, ""target_ok"": false}",环氧-伯胺开环固化。,139.54133045685316,135.33044468481808,6.920053958892822,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,110.45866954314684,False,True,False,2.544965315216747e-10,True
functional_group_replacement_7e95a7e720f5,functional_group_replacement,predicted,250.0,5.0,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)c(C(F)(F)F)c1|O=C=NCCCCCCN=C=O,0.65000:0.35000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,异氰酸酯-伯胺形成聚脲。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""异氰酸酯-伯胺形成聚脲。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 5, ""harness_pass"": false, ""original_smiles"": ""Cc1ccc(N=C=O)cc1N=C=O"", ""proposal_index"": 5, ""replace_side"": ""b"", ""replacement_smiles"": ""O=C=NCCCCCCN=C=O"", ""replacement_tanimoto"": 0.1515151515151515, ""source_candidate_tg_c"": 194.99681974863265, ""source_row_index"": 5, ""source_target_distance_c"": 55.00318025136736, ""target_ok"": false}",异氰酸酯-伯胺形成聚脲。,181.74532443944105,117.90505509798705,3.231766939163208,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,68.25467556055895,False,True,False,1.178892508746827e-06,True
functional_group_replacement_729a0d5f573e,functional_group_replacement,predicted,250.0,5.0,C=CC(=O)OCCOCCOCCOc1ccccc1|O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,0.30000:0.70000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,马来酰亚胺与烯基共聚/加成。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""马来酰亚胺与烯基共聚/加成。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 6, ""harness_pass"": false, ""original_smiles"": ""C=CC(=O)OCCOCCOc1ccccc1"", ""proposal_index"": 6, ""replace_side"": ""a"", ""replacement_smiles"": ""C=CC(=O)OCCOCCOCCOc1ccccc1"", ""replacement_tanimoto"": 1.0, ""source_candidate_tg_c"": 195.005365464446, ""source_row_index"": 6, ""source_target_distance_c"": 54.99463453555401, ""target_ok"": false}",马来酰亚胺与烯基共聚/加成。,183.12120317917973,73.75041867365735,1.969240427017212,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,66.87879682082027,False,True,False,1.5523209433847433e-06,True
functional_group_replacement_fe9edb8cca05,functional_group_replacement,predicted,250.0,5.0,C=CC(=O)OCCOCCOCCOCCOc1ccccc1|O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,0.30000:0.70000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,马来酰亚胺与烯基共聚/加成。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""马来酰亚胺与烯基共聚/加成。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 7, ""harness_pass"": false, ""original_smiles"": ""C=CC(=O)OCCOCCOc1ccccc1"", ""proposal_index"": 7, ""replace_side"": ""a"", ""replacement_smiles"": ""C=CC(=O)OCCOCCOCCOCCOc1ccccc1"", ""replacement_tanimoto"": 1.0, ""source_candidate_tg_c"": 195.005365464446, ""source_row_index"": 7, ""source_target_distance_c"": 54.99463453555401, ""target_ok"": false}",马来酰亚胺与烯基共聚/加成。,160.3007398885904,71.65994323921517,2.087532520294189,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,89.69926011140959,False,True,False,1.617414233167846e-08,True
functional_group_replacement_5d3962c97b92,functional_group_replacement,predicted,250.0,5.0,C=CC(=O)OCCOCCOC(=O)C=C|O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O,0.30000:0.70000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,马来酰亚胺与烯基共聚/加成。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""马来酰亚胺与烯基共聚/加成。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 8, ""harness_pass"": false, ""original_smiles"": ""C=CC(=O)OCCOCCOc1ccccc1"", ""proposal_index"": 8, ""replace_side"": ""a"", ""replacement_smiles"": ""C=CC(=O)OCCOCCOC(=O)C=C"", ""replacement_tanimoto"": 0.6129032258064516, ""source_candidate_tg_c"": 195.005365464446, ""source_row_index"": 8, ""source_target_distance_c"": 54.99463453555401, ""target_ok"": false}",马来酰亚胺与烯基共聚/加成。,178.38586997480002,73.28238533285601,2.058117628097534,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,71.61413002519998,False,True,False,6.021098067450865e-07,True
functional_group_replacement_1968fc94e4e7,functional_group_replacement,predicted,250.0,5.0,C=CC(=O)OCCOCCOc1ccccc1|O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0.30000:0.70000,feedback_guided_replacement_target_sweep_250,trail/generation/vae_replacement_strategy.py,2026-06-06,functional_group_replacement_proposal_eval_bridge,"Generate an auditable SMP formulation with strategy=functional_group_replacement, target_tg_c=250, target_window_c=5; proposal must retain chemistry evidence and pass predictor/Harness before recommendation.",58480179ea9acd02,,trail/generation/generation_strategy_registry.yaml|reports/human_experiment_review_queue.md,proposal evaluation bridge; records scored replacement/local-search proposals after predictor and Harness.,preserve_complementary_reactive_pair,马来酰亚胺与烯基共聚/加成。,"{""chemistry_ok"": true, ""counterpart_compatibility_reason"": ""马来酰亚胺与烯基共聚/加成。"", ""feedback_constraint"": ""preserve_complementary_reactive_pair"", ""formula_id"": 9, ""harness_pass"": false, ""original_smiles"": ""O=C1C=CC(=O)N(c2ccc(Cc3ccc(N4C(=O)C=CC4=O)cc3)cc2)C1=O"", ""proposal_index"": 9, ""replace_side"": ""b"", ""replacement_smiles"": ""O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1"", ""replacement_tanimoto"": 0.7777777777777778, ""source_candidate_tg_c"": 195.005365464446, ""source_row_index"": 9, ""source_target_distance_c"": 54.99463453555401, ""target_ok"": false}",马来酰亚胺与烯基共聚/加成。,151.85025353243685,54.392530202796,2.236268997192383,,False,target_out_of_window,rejected_by_harness,"Imported from scored proposal eval; source_context=feedback_guided_replacement_target_sweep_250; surrogate evidence only, not real DSC.",True,True,True,True,True,98.14974646756315,False,True,False,2.984154757512233e-09,True
